current path: ./saved_models/vae-train-1
Loading data
current path: ./saved_models/vae-train-1
Loading data
get poison test loader
Loaded parameters from saved model: LR is 0.001 and current epoch is 1801
Poisoned following participants: 1
We use following environment for graphs:  ppdl_experiment_cifar_pixel_pattern_12
participant_ids are: range(0, 100)
lamda: 0
Iteration 201, Generator loss: -1.5256, l_f: 0.3614, l_d: 96.6211, recons_loss: -96.6211, kld_loss: 0.0000
Normalize: l_f: 0.3578, l_d: 98.1152, kld_loss: 0.0003, s_l_f: 0.1328, s_l_d: 1.9961, s_kld_loss: 0.0001
Iteration 301, Generator loss: -1.5302, l_f: 0.3578, l_d: 98.1152, recons_loss: -98.1152, kld_loss: 0.0003
Normalize: l_f: 0.3619, l_d: 96.1231, kld_loss: 0.0001, s_l_f: 0.1342, s_l_d: 1.9873, s_kld_loss: 0.0000
Iteration 401, Generator loss: -1.5240, l_f: 0.3619, l_d: 96.1231, recons_loss: -96.1231, kld_loss: 0.0001
Normalize: l_f: 0.3583, l_d: 93.1348, kld_loss: 0.0000, s_l_f: 0.1330, s_l_d: 1.9737, s_kld_loss: 0.0000
Iteration 501, Generator loss: -1.5135, l_f: 0.3583, l_d: 93.1348, recons_loss: -93.1348, kld_loss: 0.0000
Normalize: l_f: 0.3584, l_d: 93.6328, kld_loss: 0.0000, s_l_f: 0.1330, s_l_d: 1.9760, s_kld_loss: 0.0000
Iteration 601, Generator loss: -1.5153, l_f: 0.3584, l_d: 93.6328, recons_loss: -93.6328, kld_loss: 0.0000
Normalize: l_f: 0.3612, l_d: 101.6016, kld_loss: 0.0000, s_l_f: 0.1339, s_l_d: 2.0112, s_kld_loss: 0.0000
Iteration 701, Generator loss: -1.5418, l_f: 0.3612, l_d: 101.6016, recons_loss: -101.6016, kld_loss: 0.0000
Epoch 1, Generator loss: -1.5512, l_f: 0.3615, l_d: 104.5899, recons_loss: -104.5899, kld_loss: 0.0000
Normalize: l_f: 0.3615, l_d: 103.0957, kld_loss: 0.0000, s_l_f: 0.1340, s_l_d: 2.0174, s_kld_loss: 0.0000
Iteration 1, Generator loss: -1.5466, l_f: 0.3615, l_d: 103.0957, recons_loss: -103.0957, kld_loss: 0.0000
Normalize: l_f: 0.3594, l_d: 105.5859, kld_loss: 0.0004, s_l_f: 0.1333, s_l_d: 2.0277, s_kld_loss: 0.0002
Iteration 101, Generator loss: -1.5539, l_f: 0.3594, l_d: 105.5859, recons_loss: -105.5859, kld_loss: 0.0004
Normalize: l_f: 0.3628, l_d: 102.5977, kld_loss: 0.0000, s_l_f: 0.1344, s_l_d: 2.0154, s_kld_loss: 0.0000
Iteration 201, Generator loss: -1.5451, l_f: 0.3628, l_d: 102.5977, recons_loss: -102.5977, kld_loss: 0.0000
Normalize: l_f: 0.3592, l_d: 102.5977, kld_loss: 0.0000, s_l_f: 0.1333, s_l_d: 2.0154, s_kld_loss: 0.0000
Iteration 301, Generator loss: -1.5448, l_f: 0.3592, l_d: 102.5977, recons_loss: -102.5977, kld_loss: 0.0000
Normalize: l_f: 0.3629, l_d: 99.6094, kld_loss: 0.0000, s_l_f: 0.1345, s_l_d: 2.0026, s_kld_loss: 0.0000
Iteration 401, Generator loss: -1.5356, l_f: 0.3629, l_d: 99.6094, recons_loss: -99.6094, kld_loss: 0.0000
Normalize: l_f: 0.3585, l_d: 100.1074, kld_loss: 0.0000, s_l_f: 0.1331, s_l_d: 2.0048, s_kld_loss: 0.0000
Iteration 501, Generator loss: -1.5369, l_f: 0.3585, l_d: 100.1074, recons_loss: -100.1074, kld_loss: 0.0000
Normalize: l_f: 0.3599, l_d: 110.0684, kld_loss: 0.0000, s_l_f: 0.1335, s_l_d: 2.0456, s_kld_loss: 0.0000
Iteration 601, Generator loss: -1.5676, l_f: 0.3599, l_d: 110.0684, recons_loss: -110.0684, kld_loss: 0.0000
Normalize: l_f: 0.3598, l_d: 101.1035, kld_loss: 0.0000, s_l_f: 0.1335, s_l_d: 2.0090, s_kld_loss: 0.0000
Iteration 701, Generator loss: -1.5401, l_f: 0.3598, l_d: 101.1035, recons_loss: -101.1035, kld_loss: 0.0000
Epoch 2, Generator loss: -1.5529, l_f: 0.3634, l_d: 105.0879, recons_loss: -105.0879, kld_loss: 0.0000
Normalize: l_f: 0.3623, l_d: 104.5899, kld_loss: 0.0000, s_l_f: 0.1343, s_l_d: 2.0236, s_kld_loss: 0.0000
Iteration 1, Generator loss: -1.5513, l_f: 0.3623, l_d: 104.5899, recons_loss: -104.5899, kld_loss: 0.0000
Normalize: l_f: 0.3618, l_d: 103.5938, kld_loss: 0.0001, s_l_f: 0.1341, s_l_d: 2.0195, s_kld_loss: 0.0001
Iteration 101, Generator loss: -1.5481, l_f: 0.3618, l_d: 103.5938, recons_loss: -103.5938, kld_loss: 0.0001
Normalize: l_f: 0.3638, l_d: 99.1113, kld_loss: 0.0000, s_l_f: 0.1348, s_l_d: 2.0005, s_kld_loss: 0.0000
Iteration 201, Generator loss: -1.5341, l_f: 0.3638, l_d: 99.1113, recons_loss: -99.1113, kld_loss: 0.0000
Normalize: l_f: 0.3603, l_d: 101.1035, kld_loss: 0.0000, s_l_f: 0.1336, s_l_d: 2.0090, s_kld_loss: 0.0000
Iteration 301, Generator loss: -1.5402, l_f: 0.3603, l_d: 101.1035, recons_loss: -101.1035, kld_loss: 0.0000
Normalize: l_f: 0.3627, l_d: 100.1074, kld_loss: 0.0000, s_l_f: 0.1344, s_l_d: 2.0048, s_kld_loss: 0.0000
Iteration 401, Generator loss: -1.5372, l_f: 0.3627, l_d: 100.1074, recons_loss: -100.1074, kld_loss: 0.0000
Normalize: l_f: 0.3598, l_d: 113.0566, kld_loss: 0.0000, s_l_f: 0.1335, s_l_d: 2.0571, s_kld_loss: 0.0000
Iteration 501, Generator loss: -1.5762, l_f: 0.3598, l_d: 113.0566, recons_loss: -113.0566, kld_loss: 0.0000
Normalize: l_f: 0.3598, l_d: 105.0879, kld_loss: 0.0000, s_l_f: 0.1335, s_l_d: 2.0257, s_kld_loss: 0.0000
Iteration 601, Generator loss: -1.5526, l_f: 0.3598, l_d: 105.0879, recons_loss: -105.0879, kld_loss: 0.0000
Normalize: l_f: 0.3611, l_d: 98.6133, kld_loss: 0.0000, s_l_f: 0.1339, s_l_d: 1.9983, s_kld_loss: 0.0000
Iteration 701, Generator loss: -1.5322, l_f: 0.3611, l_d: 98.6133, recons_loss: -98.6133, kld_loss: 0.0000
Epoch 3, Generator loss: -1.5464, l_f: 0.3597, l_d: 103.0957, recons_loss: -103.0957, kld_loss: 0.0001
Normalize: l_f: 0.3631, l_d: 100.1074, kld_loss: 0.0001, s_l_f: 0.1345, s_l_d: 2.0048, s_kld_loss: 0.0000
Iteration 1, Generator loss: -1.5372, l_f: 0.3631, l_d: 100.1074, recons_loss: -100.1074, kld_loss: 0.0001
Normalize: l_f: 0.3616, l_d: 102.5977, kld_loss: 0.0000, s_l_f: 0.1340, s_l_d: 2.0154, s_kld_loss: 0.0000
Iteration 101, Generator loss: -1.5450, l_f: 0.3616, l_d: 102.5977, recons_loss: -102.5977, kld_loss: 0.0000
Normalize: l_f: 0.3608, l_d: 112.0606, kld_loss: 0.0000, s_l_f: 0.1338, s_l_d: 2.0533, s_kld_loss: 0.0000
Iteration 201, Generator loss: -1.5734, l_f: 0.3608, l_d: 112.0606, recons_loss: -112.0606, kld_loss: 0.0000
Normalize: l_f: 0.3585, l_d: 106.0840, kld_loss: 0.0000, s_l_f: 0.1331, s_l_d: 2.0297, s_kld_loss: 0.0000
Iteration 301, Generator loss: -1.5556, l_f: 0.3585, l_d: 106.0840, recons_loss: -106.0840, kld_loss: 0.0000
Normalize: l_f: 0.3610, l_d: 111.5625, kld_loss: 0.0000, s_l_f: 0.1339, s_l_d: 2.0514, s_kld_loss: 0.0000
Iteration 401, Generator loss: -1.5720, l_f: 0.3610, l_d: 111.5625, recons_loss: -111.5625, kld_loss: 0.0000
Normalize: l_f: 0.3580, l_d: 107.0801, kld_loss: 0.0001, s_l_f: 0.1329, s_l_d: 2.0337, s_kld_loss: 0.0000
Iteration 501, Generator loss: -1.5585, l_f: 0.3580, l_d: 107.0801, recons_loss: -107.0801, kld_loss: 0.0001
Normalize: l_f: 0.3583, l_d: 109.5703, kld_loss: 0.0000, s_l_f: 0.1330, s_l_d: 2.0436, s_kld_loss: 0.0000
Iteration 601, Generator loss: -1.5660, l_f: 0.3583, l_d: 109.5703, recons_loss: -109.5703, kld_loss: 0.0000
Normalize: l_f: 0.3601, l_d: 105.0879, kld_loss: 0.0000, s_l_f: 0.1336, s_l_d: 2.0257, s_kld_loss: 0.0000
Iteration 701, Generator loss: -1.5526, l_f: 0.3601, l_d: 105.0879, recons_loss: -105.0879, kld_loss: 0.0000
Epoch 4, Generator loss: -1.5402, l_f: 0.3607, l_d: 101.1035, recons_loss: -101.1035, kld_loss: 0.0001
Normalize: l_f: 0.3622, l_d: 104.0918, kld_loss: 0.0001, s_l_f: 0.1342, s_l_d: 2.0216, s_kld_loss: 0.0000
Iteration 1, Generator loss: -1.5497, l_f: 0.3622, l_d: 104.0918, recons_loss: -104.0918, kld_loss: 0.0001
Normalize: l_f: 0.3618, l_d: 112.5586, kld_loss: 0.0000, s_l_f: 0.1341, s_l_d: 2.0552, s_kld_loss: 0.0000
Iteration 101, Generator loss: -1.5749, l_f: 0.3618, l_d: 112.5586, recons_loss: -112.5586, kld_loss: 0.0000
Normalize: l_f: 0.3628, l_d: 106.0840, kld_loss: 0.0000, s_l_f: 0.1344, s_l_d: 2.0297, s_kld_loss: 0.0000
Iteration 201, Generator loss: -1.5559, l_f: 0.3628, l_d: 106.0840, recons_loss: -106.0840, kld_loss: 0.0000
Normalize: l_f: 0.3590, l_d: 104.0918, kld_loss: 0.0000, s_l_f: 0.1332, s_l_d: 2.0216, s_kld_loss: 0.0000
Iteration 301, Generator loss: -1.5495, l_f: 0.3590, l_d: 104.0918, recons_loss: -104.0918, kld_loss: 0.0000
Normalize: l_f: 0.3635, l_d: 110.0684, kld_loss: 0.0000, s_l_f: 0.1346, s_l_d: 2.0456, s_kld_loss: 0.0000
Iteration 401, Generator loss: -1.5679, l_f: 0.3635, l_d: 110.0684, recons_loss: -110.0684, kld_loss: 0.0000
Normalize: l_f: 0.3563, l_d: 111.5625, kld_loss: 0.0000, s_l_f: 0.1324, s_l_d: 2.0514, s_kld_loss: 0.0000
Iteration 501, Generator loss: -1.5716, l_f: 0.3563, l_d: 111.5625, recons_loss: -111.5625, kld_loss: 0.0000
Normalize: l_f: 0.3586, l_d: 108.0762, kld_loss: 0.0000, s_l_f: 0.1331, s_l_d: 2.0377, s_kld_loss: 0.0000
Iteration 601, Generator loss: -1.5616, l_f: 0.3586, l_d: 108.0762, recons_loss: -108.0762, kld_loss: 0.0000
Normalize: l_f: 0.3605, l_d: 105.5859, kld_loss: 0.0000, s_l_f: 0.1337, s_l_d: 2.0277, s_kld_loss: 0.0000
Iteration 701, Generator loss: -1.5542, l_f: 0.3605, l_d: 105.5859, recons_loss: -105.5859, kld_loss: 0.0000
Epoch 5, Generator loss: -1.5633, l_f: 0.3619, l_d: 108.5742, recons_loss: -108.5742, kld_loss: 0.0000
Normalize: l_f: 0.3607, l_d: 108.5742, kld_loss: 0.0000, s_l_f: 0.1338, s_l_d: 2.0397, s_kld_loss: 0.0000
Iteration 1, Generator loss: -1.5632, l_f: 0.3607, l_d: 108.5742, recons_loss: -108.5742, kld_loss: 0.0000
Normalize: l_f: 0.3610, l_d: 102.0996, kld_loss: 0.0000, s_l_f: 0.1338, s_l_d: 2.0133, s_kld_loss: 0.0000
Iteration 101, Generator loss: -1.5434, l_f: 0.3610, l_d: 102.0996, recons_loss: -102.0996, kld_loss: 0.0000
Normalize: l_f: 0.3630, l_d: 104.5899, kld_loss: 0.0000, s_l_f: 0.1345, s_l_d: 2.0236, s_kld_loss: 0.0000
Iteration 201, Generator loss: -1.5513, l_f: 0.3630, l_d: 104.5899, recons_loss: -104.5899, kld_loss: 0.0000
Normalize: l_f: 0.3589, l_d: 107.0801, kld_loss: 0.0000, s_l_f: 0.1332, s_l_d: 2.0337, s_kld_loss: 0.0000
Iteration 301, Generator loss: -1.5586, l_f: 0.3589, l_d: 107.0801, recons_loss: -107.0801, kld_loss: 0.0000
Normalize: l_f: 0.3644, l_d: 102.0996, kld_loss: 0.0000, s_l_f: 0.1349, s_l_d: 2.0133, s_kld_loss: 0.0000
Iteration 401, Generator loss: -1.5437, l_f: 0.3644, l_d: 102.0996, recons_loss: -102.0996, kld_loss: 0.0000
Normalize: l_f: 0.3589, l_d: 109.5703, kld_loss: 0.0000, s_l_f: 0.1332, s_l_d: 2.0436, s_kld_loss: 0.0000
Iteration 501, Generator loss: -1.5660, l_f: 0.3589, l_d: 109.5703, recons_loss: -109.5703, kld_loss: 0.0000
Normalize: l_f: 0.3598, l_d: 108.5742, kld_loss: 0.0000, s_l_f: 0.1335, s_l_d: 2.0397, s_kld_loss: 0.0000
Iteration 601, Generator loss: -1.5631, l_f: 0.3598, l_d: 108.5742, recons_loss: -108.5742, kld_loss: 0.0000
Normalize: l_f: 0.3601, l_d: 104.5899, kld_loss: 0.0001, s_l_f: 0.1336, s_l_d: 2.0236, s_kld_loss: 0.0000
Iteration 701, Generator loss: -1.5511, l_f: 0.3601, l_d: 104.5899, recons_loss: -104.5899, kld_loss: 0.0001
Epoch 6, Generator loss: -1.5573, l_f: 0.3610, l_d: 106.5820, recons_loss: -106.5820, kld_loss: 0.0000
Normalize: l_f: 0.3634, l_d: 110.0684, kld_loss: 0.0000, s_l_f: 0.1346, s_l_d: 2.0456, s_kld_loss: 0.0000
Iteration 1, Generator loss: -1.5678, l_f: 0.3634, l_d: 110.0684, recons_loss: -110.0684, kld_loss: 0.0000
Normalize: l_f: 0.3623, l_d: 109.0723, kld_loss: 0.0000, s_l_f: 0.1343, s_l_d: 2.0417, s_kld_loss: 0.0000
Iteration 101, Generator loss: -1.5648, l_f: 0.3623, l_d: 109.0723, recons_loss: -109.0723, kld_loss: 0.0000
Normalize: l_f: 0.3626, l_d: 104.5899, kld_loss: 0.0000, s_l_f: 0.1344, s_l_d: 2.0236, s_kld_loss: 0.0000
Iteration 201, Generator loss: -1.5513, l_f: 0.3626, l_d: 104.5899, recons_loss: -104.5899, kld_loss: 0.0000
Normalize: l_f: 0.3598, l_d: 102.0996, kld_loss: 0.0000, s_l_f: 0.1335, s_l_d: 2.0133, s_kld_loss: 0.0000
Iteration 301, Generator loss: -1.5433, l_f: 0.3598, l_d: 102.0996, recons_loss: -102.0996, kld_loss: 0.0000
Normalize: l_f: 0.3634, l_d: 109.5703, kld_loss: 0.0000, s_l_f: 0.1346, s_l_d: 2.0436, s_kld_loss: 0.0000
Iteration 401, Generator loss: -1.5664, l_f: 0.3634, l_d: 109.5703, recons_loss: -109.5703, kld_loss: 0.0000
Normalize: l_f: 0.3584, l_d: 103.0957, kld_loss: 0.0000, s_l_f: 0.1330, s_l_d: 2.0174, s_kld_loss: 0.0000
Iteration 501, Generator loss: -1.5463, l_f: 0.3584, l_d: 103.0957, recons_loss: -103.0957, kld_loss: 0.0000
Normalize: l_f: 0.3597, l_d: 107.5781, kld_loss: 0.0000, s_l_f: 0.1334, s_l_d: 2.0357, s_kld_loss: 0.0000
Iteration 601, Generator loss: -1.5602, l_f: 0.3597, l_d: 107.5781, recons_loss: -107.5781, kld_loss: 0.0000
Normalize: l_f: 0.3596, l_d: 112.0606, kld_loss: 0.0000, s_l_f: 0.1334, s_l_d: 2.0533, s_kld_loss: 0.0000
Iteration 701, Generator loss: -1.5733, l_f: 0.3596, l_d: 112.0606, recons_loss: -112.0606, kld_loss: 0.0000
Epoch 7, Generator loss: -1.5751, l_f: 0.3635, l_d: 112.5586, recons_loss: -112.5586, kld_loss: 0.0000
Normalize: l_f: 0.3618, l_d: 110.0684, kld_loss: 0.0000, s_l_f: 0.1341, s_l_d: 2.0456, s_kld_loss: 0.0000
Iteration 1, Generator loss: -1.5677, l_f: 0.3618, l_d: 110.0684, recons_loss: -110.0684, kld_loss: 0.0000
Normalize: l_f: 0.3597, l_d: 104.0918, kld_loss: 0.0000, s_l_f: 0.1334, s_l_d: 2.0216, s_kld_loss: 0.0000
Iteration 101, Generator loss: -1.5495, l_f: 0.3597, l_d: 104.0918, recons_loss: -104.0918, kld_loss: 0.0000
Normalize: l_f: 0.3627, l_d: 103.5938, kld_loss: 0.0000, s_l_f: 0.1344, s_l_d: 2.0195, s_kld_loss: 0.0000
Iteration 201, Generator loss: -1.5482, l_f: 0.3627, l_d: 103.5938, recons_loss: -103.5938, kld_loss: 0.0000
Normalize: l_f: 0.3593, l_d: 105.5859, kld_loss: 0.0000, s_l_f: 0.1333, s_l_d: 2.0277, s_kld_loss: 0.0000
Iteration 301, Generator loss: -1.5541, l_f: 0.3593, l_d: 105.5859, recons_loss: -105.5859, kld_loss: 0.0000
Normalize: l_f: 0.3605, l_d: 115.0488, kld_loss: 0.0000, s_l_f: 0.1337, s_l_d: 2.0646, s_kld_loss: 0.0000
Iteration 401, Generator loss: -1.5819, l_f: 0.3605, l_d: 115.0488, recons_loss: -115.0488, kld_loss: 0.0000
Normalize: l_f: 0.3601, l_d: 116.0449, kld_loss: 0.0000, s_l_f: 0.1336, s_l_d: 2.0684, s_kld_loss: 0.0000
Iteration 501, Generator loss: -1.5847, l_f: 0.3601, l_d: 116.0449, recons_loss: -116.0449, kld_loss: 0.0000
Normalize: l_f: 0.3585, l_d: 107.0801, kld_loss: 0.0000, s_l_f: 0.1331, s_l_d: 2.0337, s_kld_loss: 0.0000
Iteration 601, Generator loss: -1.5586, l_f: 0.3585, l_d: 107.0801, recons_loss: -107.0801, kld_loss: 0.0000
Normalize: l_f: 0.3607, l_d: 103.5938, kld_loss: 0.0000, s_l_f: 0.1338, s_l_d: 2.0195, s_kld_loss: 0.0000
Iteration 701, Generator loss: -1.5481, l_f: 0.3607, l_d: 103.5938, recons_loss: -103.5938, kld_loss: 0.0000
Epoch 8, Generator loss: -1.5835, l_f: 0.3626, l_d: 115.5469, recons_loss: -115.5469, kld_loss: 0.0000
Normalize: l_f: 0.3634, l_d: 109.0723, kld_loss: 0.0000, s_l_f: 0.1346, s_l_d: 2.0417, s_kld_loss: 0.0000
Iteration 1, Generator loss: -1.5649, l_f: 0.3634, l_d: 109.0723, recons_loss: -109.0723, kld_loss: 0.0000
Normalize: l_f: 0.3617, l_d: 109.5703, kld_loss: 0.0000, s_l_f: 0.1341, s_l_d: 2.0436, s_kld_loss: 0.0000
Iteration 101, Generator loss: -1.5662, l_f: 0.3617, l_d: 109.5703, recons_loss: -109.5703, kld_loss: 0.0000
Normalize: l_f: 0.3632, l_d: 112.0606, kld_loss: 0.0000, s_l_f: 0.1346, s_l_d: 2.0533, s_kld_loss: 0.0000
Iteration 201, Generator loss: -1.5736, l_f: 0.3632, l_d: 112.0606, recons_loss: -112.0606, kld_loss: 0.0000
Normalize: l_f: 0.3603, l_d: 102.5977, kld_loss: 0.0000, s_l_f: 0.1336, s_l_d: 2.0154, s_kld_loss: 0.0000
Iteration 301, Generator loss: -1.5449, l_f: 0.3603, l_d: 102.5977, recons_loss: -102.5977, kld_loss: 0.0000
Normalize: l_f: 0.3637, l_d: 107.5781, kld_loss: 0.0000, s_l_f: 0.1347, s_l_d: 2.0357, s_kld_loss: 0.0000
Iteration 401, Generator loss: -1.5605, l_f: 0.3637, l_d: 107.5781, recons_loss: -107.5781, kld_loss: 0.0000
Normalize: l_f: 0.3591, l_d: 110.5664, kld_loss: 0.0000, s_l_f: 0.1332, s_l_d: 2.0475, s_kld_loss: 0.0000
Iteration 501, Generator loss: -1.5690, l_f: 0.3591, l_d: 110.5664, recons_loss: -110.5664, kld_loss: 0.0000
Normalize: l_f: 0.3591, l_d: 105.5859, kld_loss: 0.0000, s_l_f: 0.1333, s_l_d: 2.0277, s_kld_loss: 0.0000
Iteration 601, Generator loss: -1.5541, l_f: 0.3591, l_d: 105.5859, recons_loss: -105.5859, kld_loss: 0.0000
Normalize: l_f: 0.3616, l_d: 100.6055, kld_loss: 0.0000, s_l_f: 0.1341, s_l_d: 2.0069, s_kld_loss: 0.0000
Iteration 701, Generator loss: -1.5387, l_f: 0.3616, l_d: 100.6055, recons_loss: -100.6055, kld_loss: 0.0000
Epoch 9, Generator loss: -1.5482, l_f: 0.3618, l_d: 103.5938, recons_loss: -103.5938, kld_loss: 0.0000
--------------------
This turn's lamda is : 0.25
lamda: 0.5
Normalize: l_f: 0.3609, l_d: 98.1152, kld_loss: 0.2908, s_l_f: 0.1338, s_l_d: 1.9961, s_kld_loss: 0.1108
Iteration 1, Generator loss: -0.9541, l_f: 0.3609, l_d: 98.1152, recons_loss: -98.1152, kld_loss: 0.2908
Normalize: l_f: 0.3623, l_d: 89.6484, kld_loss: 0.0001, s_l_f: 0.1343, s_l_d: 1.9574, s_kld_loss: 0.0001
Iteration 101, Generator loss: -1.0458, l_f: 0.3623, l_d: 89.6484, recons_loss: -89.6484, kld_loss: 0.0001
Normalize: l_f: 0.3632, l_d: 90.6445, kld_loss: 0.0011, s_l_f: 0.1346, s_l_d: 1.9621, s_kld_loss: 0.0005
Iteration 201, Generator loss: -1.0478, l_f: 0.3632, l_d: 90.6445, recons_loss: -90.6445, kld_loss: 0.0011
Normalize: l_f: 0.3592, l_d: 93.6328, kld_loss: 0.0002, s_l_f: 0.1333, s_l_d: 1.9760, s_kld_loss: 0.0001
Iteration 301, Generator loss: -1.0546, l_f: 0.3592, l_d: 93.6328, recons_loss: -93.6328, kld_loss: 0.0002
Normalize: l_f: 0.3642, l_d: 94.6289, kld_loss: 0.0000, s_l_f: 0.1349, s_l_d: 1.9806, s_kld_loss: 0.0000
Iteration 401, Generator loss: -1.0577, l_f: 0.3642, l_d: 94.6289, recons_loss: -94.6289, kld_loss: 0.0000
Normalize: l_f: 0.3587, l_d: 88.6524, kld_loss: 0.0016, s_l_f: 0.1331, s_l_d: 1.9526, s_kld_loss: 0.0007
Iteration 501, Generator loss: -1.0421, l_f: 0.3587, l_d: 88.6524, recons_loss: -88.6524, kld_loss: 0.0016
Normalize: l_f: 0.3580, l_d: 86.6602, kld_loss: 0.0005, s_l_f: 0.1329, s_l_d: 1.9428, s_kld_loss: 0.0002
Iteration 601, Generator loss: -1.0376, l_f: 0.3580, l_d: 86.6602, recons_loss: -86.6602, kld_loss: 0.0005
Normalize: l_f: 0.3554, l_d: 85.1660, kld_loss: 0.0060, s_l_f: 0.1321, s_l_d: 1.9353, s_kld_loss: 0.0026
Iteration 701, Generator loss: -1.0311, l_f: 0.3554, l_d: 85.1660, recons_loss: -85.1660, kld_loss: 0.0060
Epoch 0, Generator loss: -0.9047, l_f: 0.3578, l_d: 47.3145, recons_loss: -47.3145, kld_loss: 0.0088
Normalize: l_f: 0.3574, l_d: 50.8008, kld_loss: 0.0113, s_l_f: 0.1327, s_l_d: 1.7143, s_kld_loss: 0.0049
Iteration 1, Generator loss: -0.9187, l_f: 0.3574, l_d: 50.8008, recons_loss: -50.8008, kld_loss: 0.0113
Normalize: l_f: 0.3615, l_d: 93.1348, kld_loss: 0.0014, s_l_f: 0.1340, s_l_d: 1.9737, s_kld_loss: 0.0006
Iteration 101, Generator loss: -1.0533, l_f: 0.3615, l_d: 93.1348, recons_loss: -93.1348, kld_loss: 0.0014
Normalize: l_f: 0.3634, l_d: 105.5859, kld_loss: 0.0009, s_l_f: 0.1346, s_l_d: 2.0277, s_kld_loss: 0.0004
Iteration 201, Generator loss: -1.0808, l_f: 0.3634, l_d: 105.5859, recons_loss: -105.5859, kld_loss: 0.0009
Normalize: l_f: 0.3595, l_d: 98.6133, kld_loss: 0.0015, s_l_f: 0.1334, s_l_d: 1.9983, s_kld_loss: 0.0007
Iteration 301, Generator loss: -1.0652, l_f: 0.3595, l_d: 98.6133, recons_loss: -98.6133, kld_loss: 0.0015
Normalize: l_f: 0.3644, l_d: 100.6055, kld_loss: 0.0006, s_l_f: 0.1349, s_l_d: 2.0069, s_kld_loss: 0.0003
Iteration 401, Generator loss: -1.0707, l_f: 0.3644, l_d: 100.6055, recons_loss: -100.6055, kld_loss: 0.0006
Normalize: l_f: 0.3595, l_d: 102.5977, kld_loss: 0.0009, s_l_f: 0.1334, s_l_d: 2.0154, s_kld_loss: 0.0004
Iteration 501, Generator loss: -1.0740, l_f: 0.3595, l_d: 102.5977, recons_loss: -102.5977, kld_loss: 0.0009
Normalize: l_f: 0.3594, l_d: 101.6016, kld_loss: 0.0040, s_l_f: 0.1334, s_l_d: 2.0112, s_kld_loss: 0.0017
Iteration 601, Generator loss: -1.0705, l_f: 0.3594, l_d: 101.6016, recons_loss: -101.6016, kld_loss: 0.0040
Normalize: l_f: 0.3613, l_d: 107.5781, kld_loss: 0.0008, s_l_f: 0.1340, s_l_d: 2.0357, s_kld_loss: 0.0003
Iteration 701, Generator loss: -1.0845, l_f: 0.3613, l_d: 107.5781, recons_loss: -107.5781, kld_loss: 0.0008
Epoch 1, Generator loss: -1.0237, l_f: 0.3633, l_d: 81.1816, recons_loss: -81.1816, kld_loss: 0.0024
Normalize: l_f: 0.3634, l_d: 96.1231, kld_loss: 0.0031, s_l_f: 0.1346, s_l_d: 1.9873, s_kld_loss: 0.0013
Iteration 1, Generator loss: -1.0597, l_f: 0.3634, l_d: 96.1231, recons_loss: -96.1231, kld_loss: 0.0031
Normalize: l_f: 0.3630, l_d: 90.6445, kld_loss: 0.0010, s_l_f: 0.1345, s_l_d: 1.9621, s_kld_loss: 0.0004
Iteration 101, Generator loss: -1.0478, l_f: 0.3630, l_d: 90.6445, recons_loss: -90.6445, kld_loss: 0.0010
Normalize: l_f: 0.3648, l_d: 95.1270, kld_loss: 0.0021, s_l_f: 0.1351, s_l_d: 1.9828, s_kld_loss: 0.0009
Iteration 201, Generator loss: -1.0580, l_f: 0.3648, l_d: 95.1270, recons_loss: -95.1270, kld_loss: 0.0021
Normalize: l_f: 0.3602, l_d: 90.6445, kld_loss: 0.0016, s_l_f: 0.1336, s_l_d: 1.9621, s_kld_loss: 0.0007
Iteration 301, Generator loss: -1.0472, l_f: 0.3602, l_d: 90.6445, recons_loss: -90.6445, kld_loss: 0.0016
Normalize: l_f: 0.3644, l_d: 98.6133, kld_loss: 0.0026, s_l_f: 0.1349, s_l_d: 1.9983, s_kld_loss: 0.0011
Iteration 401, Generator loss: -1.0655, l_f: 0.3644, l_d: 98.6133, recons_loss: -98.6133, kld_loss: 0.0026
Normalize: l_f: 0.3618, l_d: 98.1152, kld_loss: 0.0011, s_l_f: 0.1341, s_l_d: 1.9961, s_kld_loss: 0.0005
Iteration 501, Generator loss: -1.0646, l_f: 0.3618, l_d: 98.1152, recons_loss: -98.1152, kld_loss: 0.0011
Normalize: l_f: 0.3615, l_d: 81.1816, kld_loss: 0.0025, s_l_f: 0.1340, s_l_d: 1.9148, s_kld_loss: 0.0011
Iteration 601, Generator loss: -1.0233, l_f: 0.3615, l_d: 81.1816, recons_loss: -81.1816, kld_loss: 0.0025
Normalize: l_f: 0.3629, l_d: 94.6289, kld_loss: 0.0014, s_l_f: 0.1345, s_l_d: 1.9806, s_kld_loss: 0.0006
Iteration 701, Generator loss: -1.0569, l_f: 0.3629, l_d: 94.6289, recons_loss: -94.6289, kld_loss: 0.0014
Epoch 2, Generator loss: -1.0824, l_f: 0.3642, l_d: 106.5820, recons_loss: -106.5820, kld_loss: 0.0021
Normalize: l_f: 0.3649, l_d: 90.1465, kld_loss: 0.0028, s_l_f: 0.1351, s_l_d: 1.9597, s_kld_loss: 0.0012
Iteration 1, Generator loss: -1.0462, l_f: 0.3649, l_d: 90.1465, recons_loss: -90.1465, kld_loss: 0.0028
